datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
09-01-2026 11:00,25812.95,0.17106687228652478,0.14272,0.11773,0.11095,0.10633,0.10276020375941732,0.09924754459814081,0.09664,0.09499,0.09329,0.09252,0.09146,0.0908,0.09218,0.17375,0.16891,0.1641,0.15801,0.15038,0.14383,0.13952,0.13385,0.12801,0.12206,0.11785,0.11316912806244891,0.10844014297676638,0.10372
09-01-2026 11:05,25810.2,0.13273,0.12513051408334427,0.11842,0.11366876700064214,0.10914,0.10553296593678833,0.10222,0.0984,0.09696,0.09459,0.09354,0.09227,0.09127,0.09265,0.1731,0.16874,0.16313168094880964,0.15782,0.1536,0.14333,0.13843794759062064,0.1334,0.12724,0.12214,0.11763,0.11213,0.10826,0.10463081528121942
09-01-2026 11:10,25819.45,0.11995498398474969,0.11504,0.11078,0.10619841584952916,0.10212,0.09707,0.09492001349661289,0.09292,0.09129,0.09002,0.08973,0.08945,0.08886,0.09057,0.17655,0.17045499741428338,0.16439,0.1585,0.15188,0.14781,0.14072,0.13474,0.12887,0.12381274111859905,0.11867,0.11354,0.10999,0.10667937750164057
09-01-2026 11:15,25805.3,0.12636,0.11857,0.1129,0.11045,0.10525,0.10192760511957746,0.09905,0.09601,0.09436,0.0927,0.0923,0.09144,0.09166378136226477,0.09233,0.17514,0.16843,0.16398,0.1575,0.1519133593085585,0.14676,0.14006,0.1339,0.12827878711696641,0.12245,0.11782,0.11268,0.10864,0.10376
09-01-2026 11:20,25797.5,0.13180230399163334,0.12365,0.1158,0.1102492237573479,0.10532,0.10169,0.09969,0.0968,0.09541,0.09379,0.09248,0.09198,0.09139,0.09279,0.17105,0.17038,0.16344,0.15695,0.15129,0.1454,0.13908,0.13307,0.12716,0.12153,0.11701,0.11186,0.10775,0.10286
09-01-2026 11:25,25799.65,0.13192,0.12292,0.11743,0.11411,0.10971357688824615,0.10561,0.10227,0.09918,0.0971,0.09498,0.09443,0.09333,0.09254,0.0939,0.17363,0.17055,0.16436,0.15712,0.15146,0.14637,0.13926,0.13349,0.12754811324773052,0.12162,0.11711,0.11184,0.10764,0.10384078858100246
09-01-2026 11:30,25809.4,0.12855,0.12150558844180574,0.11577,0.10497,0.10617,0.09831,0.09527,0.09358,0.09225,0.09053,0.08964793312681826,0.08988,0.08972,0.09155,0.17384,0.16829,0.16279340713568693,0.15732856985744953,0.15186,0.14628,0.14001,0.13410646318226813,0.1283851527128274,0.12291,0.11795,0.11326533518051937,0.10869375881814483,0.10429
09-01-2026 11:35,25776.0,0.12140870306522673,0.11681666123692454,0.1124,0.10842,0.1043,0.10101853461990964,0.09817155066197836,0.09582,0.09455,0.09282,0.09248,0.09187,0.09137,0.09325,0.17295,0.16871,0.16379,0.15744466341273017,0.15116,0.14588,0.13918,0.13343,0.12772281931985113,0.12214,0.11801,0.11312,0.10927,0.10467
09-01-2026 11:40,25764.3,0.12402,0.11799577824321464,0.11266,0.10838,0.10458,0.10002,0.09808581569875569,0.09623646546580342,0.0949,0.09302,0.09277,0.09217,0.09178,0.09368,0.17327,0.1679,0.1635,0.15682,0.15015,0.14304,0.13917,0.13286,0.1276846966776649,0.12263219338056142,0.11762,0.11281,0.10844765064563716,0.10434
09-01-2026 11:45,25759.6,0.1246,0.1174,0.11296,0.10788,0.10384,0.10107,0.09909,0.0968638645660115,0.09500728761881011,0.09381,0.09314239997013016,0.09289,0.0925,0.09260723903278709,0.17404,0.16779,0.16335,0.15714,0.15348,0.1448,0.13781,0.13273,0.1273,0.12195,0.11783,0.11298,0.10925,0.10483
09-01-2026 11:50,25748.85,0.1188149386692122,0.1156,0.11252015691768408,0.10943522615137652,0.10639,0.10327,0.10085,0.09828,0.0965208237351696,0.09501,0.09427,0.09372,0.09334,0.09298010829052149,0.17309,0.16704,0.16363,0.15588,0.15184,0.14262,0.13909,0.13266,0.12732,0.12158,0.11764,0.11272,0.10834426364674322,0.10442
09-01-2026 11:55,25747.75,0.12476,0.12003,0.11453711801040073,0.10947,0.10613832424369211,0.10313,0.10009674887305921,0.09761,0.09638,0.09487,0.09399,0.09371763457551653,0.09347,0.09537,0.17387,0.16928,0.1649,0.15866,0.15151019223794104,0.14426809369214003,0.13755,0.1325394157989392,0.12762,0.12219,0.11814,0.11368023337586884,0.10922,0.10487
09-01-2026 12:00,25743.15,0.13228,0.12221,0.11891,0.11635,0.11151709839340862,0.10741,0.10356518654784488,0.10049,0.09866,0.09675,0.09587,0.09525204890161432,0.09475,0.0964,0.17246002295567536,0.16802,0.16358,0.15848,0.15158,0.14386,0.13784067621304213,0.13202,0.12579,0.12008,0.11522345324298085,0.11067,0.10671,0.10182
09-01-2026 12:05,25753.7,0.12165,0.12006,0.1133,0.10846262525500505,0.10417,0.10205,0.09949,0.09693,0.0952721170662451,0.09403,0.09353,0.09325,0.09313,0.09336065549948942,0.17411,0.16841,0.1647,0.15928,0.15238,0.14468,0.14064,0.13363,0.12764284958264463,0.12176,0.11758,0.11235,0.10889,0.10423
09-01-2026 12:10,25746.8,0.11672,0.11435,0.10901,0.10569368075412314,0.10277,0.10029,0.09794,0.09629252457089715,0.09496,0.09365,0.09328,0.09339056807674187,0.0935,0.09519,0.17406,0.1685,0.16421,0.15878,0.1520293167313104,0.14523480955670656,0.13886,0.13416,0.12796,0.12188,0.11816,0.11283,0.1091,0.10466
09-01-2026 12:15,25744.0,0.1284,0.11526,0.11092844512283934,0.107055020613663,0.10388,0.10155,0.09915745933026267,0.0972077343882763,0.09568,0.09451,0.09398026386977897,0.09358877463349966,0.09340306616940715,0.09336628129305699,0.17573657106131088,0.16926,0.16352,0.15672821781232074,0.15012145483465045,0.14366283707674693,0.13744,0.13277,0.12678,0.12097,0.1169,0.11181,0.10814,0.1035
09-01-2026 12:20,25738.7,0.11805,0.11418,0.1091,0.10497,0.10187,0.09897,0.0973,0.09516,0.09412,0.09323,0.09295,0.0933,0.09377,0.09568,0.17311,0.16962,0.16267243574824078,0.15587,0.15058,0.14357,0.13789,0.13214,0.12587,0.12102686598045212,0.11626003650927177,0.1116,0.10746175508728009,0.10358
09-01-2026 12:25,25737.5,0.10941,0.10511,0.10629,0.09865,0.09742,0.09601,0.09433,0.09271,0.09196,0.0914,0.09129,0.09187,0.09267,0.0947,0.17366,0.16534,0.16391,0.1569,0.14993224180682382,0.14376,0.13828445676178625,0.13292,0.1271682559449653,0.12104,0.11744,0.11276,0.10853618653465996,0.10484
09-01-2026 12:30,25724.25,0.11536,0.11023,0.1069,0.10431,0.10061,0.09884,0.09649,0.09464,0.09402,0.09313,0.09304,0.09347,0.09467878829283669,0.09648,0.16693317786288697,0.16442,0.16377,0.15531,0.15051,0.14394,0.13799980052313496,0.13229,0.12577,0.12044,0.11671,0.11253979010516636,0.10843,0.10371
09-01-2026 12:35,25712.65,0.11323,0.10829,0.1045,0.10192,0.09951,0.0976852236146088,0.09626,0.09479,0.09436,0.09358,0.0939,0.09457,0.09597875117731612,0.0979,0.17528,0.16956,0.16529,0.15914814237933608,0.153,0.14605898095692627,0.13946,0.13458,0.12846,0.12408535585802159,0.11983,0.115782155136229,0.11176,0.10717
09-01-2026 12:40,25689.45,0.11739,0.11336,0.10882,0.10546,0.10281,0.10124,0.09910970988744433,0.09745,0.0966,0.09615649888791142,0.09592,0.09656,0.0978,0.09994,0.1751,0.17006,0.16506,0.15864785026766495,0.15211,0.14599,0.13954,0.1342,0.12763,0.12249,0.11887,0.11394,0.11,0.10574
09-01-2026 12:45,25685.25,0.10932,0.10578066109508887,0.10217,0.1025,0.10058,0.09812,0.09685382820342231,0.09602929964550108,0.09556025609409992,0.09488,0.09577,0.09679,0.09822293107667177,0.10032,0.17535,0.17034190286668976,0.16505,0.15837110338498628,0.15169191211625394,0.14521,0.13911,0.13377,0.12754,0.12272,0.11887,0.11426,0.11071,0.10748250922883326
09-01-2026 12:50,25678.5,0.12829,0.12144307804938474,0.11553,0.11120217670949464,0.1072,0.10395,0.10167,0.09964,0.09878,0.09762,0.09777736949529442,0.09849,0.09949,0.10145,0.17899855887738111,0.17056,0.16233,0.15567173920282154,0.14938,0.14329,0.13477,0.13075,0.1244,0.11944,0.11544,0.11085,0.10704,0.10251
09-01-2026 12:55,25695.15,0.12027,0.11243,0.11052,0.10742,0.1042953308554229,0.10175198498347858,0.09972,0.09771,0.09703,0.09608,0.09627,0.0968,0.09761,0.09973,0.17501,0.17181,0.16434,0.15768073624116954,0.15145,0.14496,0.13844,0.1327044084106123,0.12703,0.12174,0.11733507885585906,0.11301,0.10916,0.10509
09-01-2026 13:00,25694.0,0.11615833418744184,0.11285,0.10979,0.10675,0.10382063109249783,0.10131,0.09936527956702546,0.09794,0.09704,0.09577,0.09623,0.09692,0.09814802083347648,0.09985,0.17567,0.17174,0.16532,0.15674,0.15064492795439177,0.14488,0.1389,0.1333,0.12729,0.12233,0.11798,0.11384168357195303,0.10973,0.10531
09-01-2026 13:05,25687.3,0.12321,0.11865,0.11451,0.10988,0.10627,0.10377,0.10167,0.09932,0.09780315912799362,0.09691,0.09726,0.09796,0.09873391376287613,0.09968103405240078,0.17521,0.17025000205638713,0.16483,0.15823936106746683,0.15176,0.14541471300451728,0.1392377886707936,0.13305,0.12682,0.12175489848854355,0.11691668695686841,0.1124399612479601,0.10834316098553991,0.10469
09-01-2026 13:10,25691.5,0.12090093368828415,0.11744,0.11545,0.10842,0.10596,0.10336,0.10088,0.09923692931304892,0.09821,0.09739126512760601,0.09704,0.09744,0.09866639496533562,0.10037,0.17552,0.16948,0.1635410909588381,0.15768115705802638,0.15197,0.1455161105397746,0.13936,0.13369,0.12693,0.12183,0.11751,0.11275,0.1095,0.1049
09-01-2026 13:15,25696.8,0.12103,0.11625929185521648,0.11193,0.10906,0.10638,0.10365514634690114,0.10153749528570853,0.0998341450992423,0.09865,0.09796885923103116,0.09770500374725057,0.09762,0.09831,0.10017,0.17556,0.16988,0.16483,0.1583198839201338,0.15176,0.14418,0.13885076520681883,0.13366,0.12696,0.12177,0.11768,0.11275,0.10845676031490556,0.10454
09-01-2026 13:20,25704.7,0.1211520220222991,0.11566,0.11049,0.10641,0.10381495331286239,0.10143,0.09899,0.09758,0.09689,0.09572,0.096,0.09672,0.09757,0.09942,0.17485,0.16771,0.16437,0.15820309922463588,0.15238,0.14601,0.13882,0.13355,0.1271,0.12201,0.11774,0.11275,0.10845284452734308,0.10466
09-01-2026 13:25,25701.95,0.12224,0.11721951796416652,0.11251,0.10795,0.10579,0.10305,0.10117,0.09904,0.09799,0.09694,0.0970965967917815,0.09733,0.09843,0.10009,0.17541,0.16753,0.16479,0.15654,0.15179,0.14545,0.13938,0.13350910332426452,0.12732,0.12201,0.11797,0.11302,0.10946,0.10515712741704177
09-01-2026 13:30,25705.5,0.11593,0.10972,0.10335,0.10307,0.10018,0.09862,0.09718,0.09617697034570782,0.09555,0.09465,0.09496,0.09588,0.09733442406928779,0.09903,0.17569,0.17073,0.16537,0.15682,0.15272,0.14648695660270739,0.14043,0.13508,0.12859,0.12355,0.11929,0.11526220596936847,0.11129,0.10651
09-01-2026 13:35,25704.05,0.12743,0.12158883185995253,0.1164357445120652,0.11167,0.10775,0.10526,0.10226,0.10047573300951643,0.09945,0.09825865316123623,0.09781,0.09816,0.09904,0.10073,0.17428,0.16913310102243712,0.16374,0.1573124472724645,0.15106,0.14576,0.13930777234779676,0.13284,0.12682301614089725,0.12096,0.1165,0.11202,0.1086,0.10526071333453502
09-01-2026 13:40,25707.75,0.10972,0.10662052826068907,0.1037,0.10078795554948095,0.09823,0.09644,0.09503,0.0943,0.09393,0.09321,0.09384,0.095,0.09637,0.09778653086870083,0.17513,0.16888,0.16496,0.15582,0.15254,0.14654,0.1401,0.13418383427707326,0.12819,0.12362,0.11921405980804532,0.11463,0.11134,0.1075762933271269
09-01-2026 13:45,25683.75,0.11221150947469918,0.11147,0.11084,0.10705,0.10388,0.10133,0.09953,0.09777,0.09655218990453708,0.0957,0.09627,0.09717,0.09848,0.10032,0.17398,0.1687870085998133,0.16334,0.15690971246968827,0.1507,0.14459209792198033,0.13867901014041237,0.13275,0.12644,0.12138,0.11727,0.11252,0.10907,0.10425
09-01-2026 13:50,25682.0,0.11444,0.11369,0.1096432487036927,0.1056,0.10242,0.10013,0.09834130371117117,0.09695,0.09655,0.09629010414704545,0.09612,0.09718,0.0986,0.10046,0.1699750665444164,0.1658,0.16322,0.15392,0.15058,0.14454,0.13837,0.13319,0.12813036639195016,0.1230561633562048,0.11776,0.11325,0.10975,0.1051
09-01-2026 13:55,25665.25,0.13117,0.11883,0.11591810371457428,0.11273123699065674,0.10983,0.10688,0.10407,0.10189,0.10099,0.09943,0.09955,0.10003,0.10115546229451608,0.10274,0.1725,0.1646,0.15988756547444075,0.15528,0.14904,0.14288,0.13651,0.13106,0.12472,0.11955,0.11552,0.11076,0.10706,0.10236
09-01-2026 14:00,25689.05,0.11498,0.1132,0.10849,0.10530846555129073,0.10267,0.10027,0.09840473258779156,0.09693,0.09600725822324489,0.09531,0.0958,0.09696,0.09858,0.10034,0.17441,0.16895,0.16408,0.1571,0.15104520593247833,0.14534115745208878,0.13969110961933584,0.13398,0.12735,0.12225,0.11836,0.1135,0.11011,0.10547
09-01-2026 14:05,25678.55,0.1258292678579707,0.12009,0.1146375547743676,0.10995,0.1064,0.10305,0.10082,0.09954,0.09859,0.09715,0.09738,0.09828,0.09941,0.10108,0.17367,0.16886,0.16361,0.15709409659832796,0.15061,0.1445673755079975,0.13868654589000057,0.13275,0.12639,0.12141,0.11734,0.11256,0.10876,0.10422
09-01-2026 14:10,25674.05,0.11993,0.11247189609789637,0.10659,0.10482,0.10293,0.1001,0.09781,0.09679,0.09658,0.0955,0.09608,0.09763056520258019,0.10000049162787428,0.10343712734312474,0.17391,0.16854,0.16343,0.155,0.15065,0.14447535198827557,0.13852,0.13304,0.12686,0.1226505798220973,0.11832,0.11367,0.11005,0.10553
09-01-2026 14:15,25669.0,0.11382,0.11203,0.10784,0.10493515678268346,0.10262,0.10114,0.09873,0.09726,0.09676,0.09572,0.09619,0.09744,0.09886,0.10039,0.17392,0.17027,0.16336,0.157,0.1504,0.14252,0.13853,0.13282,0.12685,0.12213,0.11774,0.11297,0.10935,0.10483
09-01-2026 14:20,25668.65,0.11480291604713999,0.11177,0.10895752815059352,0.10614,0.10316,0.10092,0.09864,0.09767649622533185,0.09688,0.09562,0.09597,0.09731,0.09845,0.10029,0.17337,0.16979,0.16261,0.1562003941810166,0.15026,0.14433896939339105,0.13865578464121453,0.13298,0.12675,0.12182,0.11772,0.113,0.10884810976297231,0.10508
09-01-2026 14:25,25671.35,0.11449,0.11040766052899982,0.10674,0.1025,0.10037253741643526,0.0984,0.09697,0.09582,0.09539,0.09442,0.09527,0.09626,0.09792,0.09983,0.17321,0.17,0.16342,0.15691250156242473,0.1506468194225569,0.14453072136132628,0.13865,0.13368,0.12757,0.12228,0.11872,0.11392,0.11039,0.1072458091549102
09-01-2026 14:30,25652.65,0.1269,0.12078,0.11398,0.11234,0.10794,0.10499,0.10242,0.10066166967378706,0.09938,0.09808,0.0983,0.09918827419471096,0.10044,0.102,0.17453,0.16863,0.16163107544308927,0.15484,0.14856729238170258,0.14255,0.13683,0.13149,0.12523,0.12042,0.11625,0.11135,0.10737,0.10319
09-01-2026 14:35,25659.1,0.12071,0.11683,0.1133,0.1082,0.10504,0.10241,0.10018164196540043,0.09844,0.09796,0.09651,0.09719,0.09831,0.09967,0.10142,0.17291,0.16652,0.16282,0.15575,0.14934485437121575,0.14338762986907516,0.13757,0.13231,0.1269204077897937,0.12136,0.11741,0.11274,0.10915,0.10462
09-01-2026 14:40,25650.4,0.12465989636262877,0.11901,0.11374,0.1103,0.10675972665219187,0.10393,0.10153,0.09979276525917427,0.09863,0.09814608258298066,0.098,0.09876,0.1000833965562393,0.10194,0.17444305869153462,0.1685,0.16305,0.15801,0.15037,0.14286,0.13719,0.13241,0.12612,0.12102,0.11697,0.11206,0.10843,0.10422
09-01-2026 14:45,25668.25,0.11893,0.11445200438018978,0.11041,0.10761,0.10447840278005768,0.1021,0.09986,0.09815,0.0978,0.09646,0.09693,0.09755,0.09897,0.10073,0.17396,0.16722,0.16383,0.1562,0.1508,0.14406,0.13782,0.1324628109903327,0.12709327335870138,0.12162,0.11754,0.11257,0.109,0.10484
09-01-2026 14:50,25663.45,0.11923,0.1159,0.11115,0.10822,0.10457,0.10245,0.10011,0.09834,0.09739696441624074,0.09664,0.09701,0.09800257354607263,0.09928,0.10092,0.17416,0.16909402867664072,0.16363,0.15667,0.15093,0.14334,0.13817,0.13298,0.12678,0.1217,0.11772,0.11271,0.10912,0.10492
09-01-2026 14:55,25674.9,0.11822,0.1133,0.10902,0.1054,0.10299935130859854,0.10099,0.09814,0.09734002003539272,0.09696,0.09556,0.0958,0.09655,0.09819,0.10004,0.17375,0.16806426985214074,0.1623793866676616,0.15674,0.15109,0.14426,0.13849,0.13284,0.12678,0.12179,0.11728740425260117,0.11291,0.10919,0.10506
09-01-2026 15:00,25668.55,0.12334,0.11686,0.11272205372405672,0.10907,0.10560614487636465,0.10263768029856499,0.10020998473936665,0.09847,0.09805,0.09666,0.09714,0.09787,0.09934,0.10110480922107593,0.17385,0.16679,0.16164265470877506,0.15668,0.15036,0.14371223315947843,0.13746,0.1327,0.12641,0.12116,0.11678,0.11209,0.10836,0.10429
09-01-2026 15:05,25679.0,0.12261,0.11496,0.11263,0.10917,0.1053891870993014,0.10242,0.1002,0.0985,0.09781,0.09643,0.09701,0.09746,0.09913,0.10080504496700335,0.17315,0.16824,0.16306,0.15652,0.15007368223938874,0.14371862340732136,0.13757,0.13236,0.12621,0.1212,0.1166,0.11165,0.10664194612188518,0.10166187729193976
09-01-2026 15:10,25688.85,0.11847092972734591,0.11582,0.11321,0.10988,0.10583,0.10386,0.10089,0.09887,0.098,0.09658,0.09673286690051168,0.09724,0.09912,0.10076,0.17303524145062232,0.16743,0.16202390674859754,0.15642,0.15002,0.14398,0.1376,0.1327,0.12695239832643246,0.12124,0.11718,0.11255,0.10772667397312752,0.10294279436148476
09-01-2026 15:15,25690.6,0.11412160185309043,0.1108,0.10787,0.10435,0.10131,0.10057,0.09761,0.0964687305961135,0.09568286071026633,0.09521,0.09612,0.09663,0.09878,0.10097,0.17363,0.16809,0.16381,0.15799,0.1515575690568567,0.14510649492417702,0.13885,0.1332176161245125,0.12782,0.12314599357415004,0.11865,0.11467143803766187,0.11073,0.10651
09-01-2026 15:20,25695.2,0.12441084718223389,0.1191098720231299,0.11336,0.10723,0.10490641845926368,0.10272,0.10035673479013624,0.09868,0.09815,0.09732959248487925,0.09688,0.09766,0.09924,0.10136,0.17263599787806533,0.16844,0.16508,0.15679,0.15261,0.14593,0.14029,0.13487,0.12864,0.12397864748518349,0.11896,0.1143,0.11059,0.10645709231578296
09-01-2026 15:25,25688.2,0.13292,0.12614,0.12044,0.11602964578146169,0.11233,0.10939,0.10641,0.10353,0.10163651806327338,0.10033575335967969,0.09965,0.09992,0.10147,0.10334,0.17462,0.16795,0.16501,0.15830671970871515,0.15215116889002023,0.14643,0.14033068302819324,0.13467,0.12881,0.12288,0.11896,0.11234,0.10955,0.10414
12-01-2026 09:15,25657.45,0.11444657711098398,0.11324,0.11181,0.10923,0.10651,0.10512,0.10354,0.1025,0.10237057075672548,0.10246382048292044,0.10287,0.10466,0.10656,0.10945,0.1905,0.18496,0.17640341655545894,0.16792,0.16397,0.15764,0.15087,0.14559,0.13863,0.13422,0.12931,0.12489749009060327,0.1207,0.11627
12-01-2026 09:20,25594.15,0.12779393646624865,0.12206,0.1163,0.1162,0.1133731547435409,0.1116,0.10960789657146482,0.10867,0.10825,0.10783,0.10912,0.11053,0.11293,0.11619,0.18837,0.18215,0.17641,0.17045,0.16316017171527336,0.15582,0.14937,0.14418,0.13859740186042424,0.13308,0.1282264663762622,0.12372,0.11931693766503905,0.11518861192768592
12-01-2026 09:25,25548.3,0.13463,0.13255,0.12451,0.12229,0.1187,0.11659,0.11427728526033162,0.11275,0.11187,0.11185,0.11319549259749195,0.11469,0.11707,0.12066,0.18706,0.18142,0.17544,0.16842,0.16152,0.15484,0.14868,0.1434,0.13738,0.1324440576520313,0.12763,0.12272,0.11844,0.1144
12-01-2026 09:30,25559.65,0.14074181360511992,0.13513,0.13053,0.12762,0.12353276442182053,0.11992,0.11721432304846391,0.11528,0.11421449177055257,0.11364,0.11442,0.11596,0.11845,0.12193,0.18674,0.18094165608162815,0.1747030260213819,0.16872,0.16123,0.1546,0.1487111283722316,0.14294,0.13629,0.1307,0.12579,0.12049,0.11614,0.11154
12-01-2026 09:35,25575.3,0.14006,0.13464,0.12761,0.1248,0.12047,0.11750693903280238,0.11523555566953317,0.11356254362452411,0.1125,0.11211,0.1130554462961386,0.11439,0.11676,0.11927667029435728,0.18503,0.17960832674838392,0.17376,0.16686,0.16,0.15408,0.14815,0.14258296194855602,0.13712132809057748,0.13177180196791355,0.12645,0.12142,0.1169198396843438,0.11271
12-01-2026 09:40,25569.55,0.13286111253371874,0.12814,0.12400198894970617,0.12038,0.11743,0.11497,0.11236,0.11087,0.11045,0.11015,0.11133,0.11332,0.11595,0.1195,0.18611,0.1805047713759985,0.17467,0.1679,0.16147,0.15594,0.14974,0.1448,0.1392912069683671,0.13378827247587716,0.12831,0.12336,0.11915,0.11505
12-01-2026 09:45,25560.8,0.14288,0.13986,0.13543,0.13261,0.12714,0.12351,0.11999,0.11711,0.11605,0.11475,0.11528,0.11638,0.11749016738077507,0.11876565226361252,0.18657,0.18081549742749875,0.17502,0.16911,0.16194,0.15526,0.14912,0.14334,0.13702,0.13124,0.12578021649348203,0.12046,0.11548154392462157,0.1107
12-01-2026 09:50,25588.7,0.13697,0.13079,0.1265922317742464,0.12282,0.11879,0.11587,0.1133,0.11162391751126148,0.11045845181537371,0.10979,0.11073,0.11209,0.11424,0.11756,0.18788,0.18272,0.17674,0.17095,0.16343,0.1574,0.1512,0.14596,0.13945,0.13402,0.12872,0.12356,0.11910491693006794,0.11512
12-01-2026 09:55,25588.5,0.12519,0.11951,0.11642968977414267,0.11372,0.11107,0.10894914145317924,0.10768,0.10684492407086506,0.10652,0.10686,0.10825956203952619,0.11001,0.11288703116078148,0.11653,0.18735659694052081,0.18242,0.17742,0.17095,0.1641,0.15841,0.15246,0.147,0.14067,0.13527,0.13053,0.12529,0.11991467871920435,0.11452137988176518
12-01-2026 10:00,25564.15,0.1451731949719766,0.13787,0.13159,0.12824,0.12398,0.12020847985078931,0.11732,0.11475,0.11375,0.11376889114131383,0.11408606559828398,0.11464,0.11676,0.12025,0.18474,0.18026,0.17374,0.16725,0.1605,0.15419,0.14812,0.14258,0.13552,0.1301,0.12484710895365353,0.11957,0.11465,0.11054
12-01-2026 10:05,25588.7,0.13313,0.12825,0.12214,0.11971,0.11604,0.11335,0.11096,0.10916,0.10861,0.10851,0.10967,0.1111,0.11368,0.11713,0.18794,0.18281068430069153,0.17721,0.17052,0.16393,0.15744027991214116,0.15106,0.14561,0.13997238247227722,0.13420514094513336,0.12851326794846485,0.12301,0.11852,0.11399506291507772
12-01-2026 10:10,25566.95,0.1341,0.127,0.12233,0.11971,0.11626796823728777,0.11383,0.11152,0.10984,0.10919,0.10922,0.11084,0.11289520324936843,0.11534619281587484,0.11835,0.18718,0.18098,0.17489625141408868,0.16885942461570497,0.16279,0.1563,0.15058,0.14488,0.13799,0.13263,0.12756,0.12263587722043941,0.11787,0.11383
12-01-2026 10:15,25557.55,0.14588,0.13846,0.13169,0.12799,0.12354,0.11972,0.11606,0.11398,0.11253,0.11213,0.11267111457026367,0.11392,0.11543493355585886,0.1175640764558929,0.18525848639503453,0.18007,0.17472,0.1676,0.16109,0.15445,0.14828,0.1419115289502968,0.13556,0.12978,0.12442638942119068,0.11929,0.11428268051341625,0.10964034326968103
12-01-2026 10:20,25583.3,0.13290361697244213,0.12801,0.12396,0.12163,0.11793,0.11486,0.11166,0.11001,0.10913,0.10842,0.10982,0.11101,0.11345,0.11610765748936702,0.18773,0.18178,0.17694,0.17023,0.16347912217811666,0.15691,0.1507,0.14521,0.13843,0.13265,0.12749338093641965,0.1224209510757151,0.11752,0.11314
12-01-2026 10:25,25574.15,0.14344744070615417,0.13623,0.12967,0.12376,0.11887,0.11599,0.11323792441401849,0.11119346148490655,0.10989194540492879,0.1095,0.11075,0.11194,0.11423,0.11789,0.18654811017519696,0.18134,0.17618,0.16883,0.1626,0.1563337591787509,0.15021351114901949,0.14418,0.13768,0.13146,0.12617,0.12133352294898506,0.11655,0.11219
12-01-2026 10:30,25584.2,0.12837221072495517,0.12478,0.1213,0.11695,0.11385,0.11154,0.10916064426536978,0.10727,0.10654,0.10672,0.10780017230940607,0.10943,0.11229,0.11575,0.1885,0.18265,0.17719,0.17009,0.16362,0.15743,0.15109,0.14504411781269758,0.13905,0.13309,0.12789,0.12261,0.1185,0.11429
12-01-2026 10:35,25564.75,0.13492,0.1278,0.12374364144702406,0.12019,0.11652,0.11313238188134653,0.11093,0.1091,0.10819,0.108,0.10963,0.11056,0.11339718624293808,0.1173,0.18742,0.18134,0.17634,0.16927,0.16235,0.15578,0.14955,0.14395,0.13770649263500456,0.13153,0.12646,0.12132,0.11691,0.11272
12-01-2026 10:40,25572.4,0.13601,0.12938433312640202,0.12360482474705953,0.11870810780905397,0.11433,0.11195,0.1096,0.1079,0.10715,0.10698,0.10851,0.10977,0.11280134079512978,0.11652,0.18839,0.1817,0.17701,0.1702,0.16316,0.15689,0.15047,0.14502,0.13819,0.13259,0.12758,0.12226,0.1167557632844901,0.11144663136057828
12-01-2026 10:45,25556.8,0.1375,0.13167,0.12703,0.12366,0.119,0.11582,0.11307,0.11089,0.10991215208531263,0.10963,0.11060168346864198,0.11238595200916764,0.11478,0.11859,0.18665,0.1813,0.17556,0.16825,0.16157,0.15509,0.14905877673608742,0.14305,0.13636,0.13061,0.12534,0.11996,0.1153431217791643,0.11122
12-01-2026 10:50,25579.85,0.1222,0.11899,0.11375,0.11164893775370834,0.10995211167390699,0.10858,0.10623,0.1048,0.10456,0.10457,0.10596847285014416,0.10778,0.11086,0.11483,0.18856,0.18339765515374143,0.17769,0.17077,0.16419,0.15771,0.1512,0.14545,0.13918,0.13364,0.12852,0.12353992564580879,0.1187,0.11488
12-01-2026 10:55,25554.9,0.12813,0.12435,0.12022,0.11677929988520845,0.11395,0.1115,0.109,0.10761,0.10696,0.10694,0.1080726756406583,0.1101,0.11304590740927317,0.11692,0.18701,0.18147,0.17525855246526859,0.16896,0.16253,0.15626937404995583,0.15009507911708558,0.14384,0.13698,0.13174,0.1269,0.12208562320238281,0.11732,0.1125967392709061
